Player_ID,Total_Games,Total_Wins,Average_Rating,Win_Rate_%,Player_Tier
sonsofthunder,222,222,1338.0,100.0,Casual
sony1977,1,1,1631.0,100.0,Club Player
sonybutar1989,1,0,1833.0,0.0,Expert
soosi98,1,0,2035.0,0.0,Expert
sop,1,0,1994.0,0.0,Expert
soprano42,38,0,1337.0,0.0,Casual
soprotheygowhoa,23,1,1343.0,4.35,Casual
sorcel,1,0,2336.0,0.0,Master
sorenagrand,1,1,2012.0,100.0,Expert
sorethea,4,3,1824.0,75.0,Expert
soric,29,28,1827.0,96.55,Expert
sorin_256,391,391,2233.0,100.0,Master
sorokin22,1,1,1511.0,100.0,Club Player
sorrowsea,143,1,1093.0,0.7,Beginner
sorryforthis,284,0,1196.0,0.0,Beginner
soskyy,134,134,1477.0,100.0,Casual
sosnovsky,4,3,1674.0,75.0,Club Player
sosobanane,135,134,1500.0,99.26,Casual
sostar,45,45,1456.0,100.0,Casual
sotochka,284,142,1420.0,50.0,Casual
sotrap,1,0,1832.0,0.0,Expert
souayahmustafa,20,20,1579.0,100.0,Club Player
soulaimane,1,1,1752.0,100.0,Club Player
souljah84116,2,0,1023.0,0.0,Beginner
soulman2001,102,2,1394.0,1.96,Casual
soultego,235,16,2108.0,6.81,Expert
soundcard,132,0,1500.0,0.0,Casual
soupe_salade,1,1,1993.0,100.0,Expert
souren,1,1,2137.0,100.0,Expert
sourindu,1,0,1500.0,0.0,Casual
soussi,1,0,1163.0,0.0,Beginner
southafricamj,1,1,1809.0,100.0,Expert
southerntower,39,39,1416.0,100.0,Casual
southpaww,1,1,1484.0,100.0,Casual
sovietnebun,1,1,1056.0,100.0,Beginner
sovuhin,1,0,1578.0,0.0,Club Player
soy,2,1,1320.0,50.0,Casual
soy714,132,132,1990.0,100.0,Expert
soy_penca,1,1,1698.0,100.0,Club Player
sozyone,2,0,1894.0,0.0,Expert
sp247,2,2,2326.0,100.0,Master
sp37578,11,3,1304.0,27.27,Casual
spa1ding,45,45,1372.0,100.0,Casual
spaatz,142,0,1500.0,0.0,Casual
spacede,1,0,1603.0,0.0,Club Player
spaiva,13,13,1662.0,100.0,Club Player
spallaxx,1,1,2043.0,100.0,Expert
spanishamerican,1,0,1295.0,0.0,Casual
spark8,2,1,1700.0,50.0,Club Player
sparklehorse,218,106,2479.0,48.62,Master
sparkyman,64,18,1324.0,28.12,Casual
spartak-champion,1,1,1670.0,100.0,Club Player
spartan117,78,78,1541.0,100.0,Club Player
spaxxts,1,1,1503.0,100.0,Club Player
spcwby,183,135,1452.0,73.77,Casual
spdchi,46,46,1472.0,100.0,Casual
spearlarry,1,1,1342.0,100.0,Casual
speavo,1,1,1343.0,100.0,Casual
sped112,1,1,1614.0,100.0,Club Player
speedey,1,0,1328.0,0.0,Casual
speedguru,1,0,1462.0,0.0,Casual
speedlearn,123,123,1533.0,100.0,Club Player
spein46,54,0,1103.0,0.0,Beginner
speleolog,1,1,1842.0,100.0,Expert
spencer23,2,0,1413.0,0.0,Casual
spendius,1,1,1861.0,100.0,Expert
spetchess,19,19,1677.0,100.0,Club Player
spetsnaz_gm,71,71,1348.0,100.0,Casual
sphohuchiha,142,0,1322.0,0.0,Casual
spi2rone,1,1,1027.0,100.0,Beginner
spiceykid21,2,1,1760.0,50.0,Club Player
spicybeef189,142,142,1363.0,100.0,Casual
spidermanto,1,0,1319.0,0.0,Casual
spideysenses,1,1,1369.0,100.0,Casual
spiidimonsteri,2,0,2399.0,0.0,Master
spika,1,0,2008.0,0.0,Expert
spiketail118,1,0,929.0,0.0,Beginner
spikyturtle,676,2,1374.0,0.3,Casual
spillpants,1,0,1630.0,0.0,Club Player
spina1975,1,0,1012.0,0.0,Beginner
spinochio,2,1,1983.0,50.0,Expert
spinola01,426,284,1699.0,66.67,Club Player
spiran,1,1,1411.0,100.0,Casual
spiridon,1,0,2190.0,0.0,Expert
spirogrigri,1,0,1614.0,0.0,Club Player
spiteknight,3154,1713,1655.0,54.31,Club Player
spitfire999,89,0,1388.0,0.0,Casual
spithz,1,1,1624.0,100.0,Club Player
splintz,39,39,1682.0,100.0,Club Player
spocksheldon,134,0,1516.0,0.0,Club Player
spodermenz,1,0,1500.0,0.0,Casual
spoileur,13,0,1303.0,0.0,Casual
spolkovysach,1,0,1450.0,0.0,Casual
sport2008,1,0,1723.0,0.0,Club Player
sportowiec,39,39,1740.0,100.0,Club Player
spotter,80,0,1364.0,0.0,Casual
sprecherscrow,1,1,1298.0,100.0,Casual
springeramrand,39,39,1644.0,100.0,Club Player
sprucelake1,1,0,843.0,0.0,Beginner
spsingh1987,1,1,1603.0,100.0,Club Player
spud39,1,0,1493.0,0.0,Casual
spuk,1,1,1327.0,100.0,Casual
spuntachessts,40,40,1300.0,100.0,Casual
sputnik_monroe,1,1,2021.0,100.0,Expert
spyghetti,134,0,1482.0,0.0,Casual
sqs198627,2,0,1870.0,0.0,Expert
squadbedoesa,1,1,1030.0,100.0,Beginner
squaling,2,0,1388.0,0.0,Casual
squalltakuya,71,0,1696.0,0.0,Club Player
squavallo,66,33,2160.0,50.0,Expert
sqweez,1,1,1739.0,100.0,Club Player
sr1340,123,123,1465.0,100.0,Casual
srajmane35,1,0,1552.0,0.0,Club Player
srap,2,1,1808.0,50.0,Expert
srathor,111,0,1388.0,0.0,Casual
srbronka,39,0,1404.0,0.0,Casual
srddimt3,112,112,1181.0,100.0,Beginner
srdjanveljovic,2,0,1852.0,0.0,Expert
sredakrd,1,0,1515.0,0.0,Club Player
sreeansh,1,1,1659.0,100.0,Club Player
sreemon99,1,1,1725.0,100.0,Club Player
sreeni77,65,0,1867.0,0.0,Expert
sreeraman,60,60,1500.0,100.0,Casual
srgriffin,1,1,1366.0,100.0,Casual
srilahari,1,0,1699.0,0.0,Club Player
srinathpads,284,0,1724.0,0.0,Club Player
srinikhil963,68,9,1738.0,13.24,Club Player
sriramprasad,284,0,1764.0,0.0,Club Player
srki_kv,3,0,1644.0,0.0,Club Player
srn3000,44,0,1336.0,0.0,Casual
srpm,1,1,1825.0,100.0,Expert
srspanks,142,0,1234.0,0.0,Casual
ss-fitz,1,0,1136.0,0.0,Beginner
ss221,123,0,1661.0,0.0,Club Player
ss7gowda,1,1,1759.0,100.0,Club Player
ss96,142,0,2083.0,0.0,Expert
ssf7,48,29,1897.0,60.42,Expert
ssiran,39,0,1475.0,0.0,Casual
ssjurukai,142,0,1354.0,0.0,Casual
sslmcm,1,0,1774.0,0.0,Club Player
ssnow,4,3,1313.0,75.0,Casual
ssoares76,1,0,1289.0,0.0,Casual
ssokolenko,1,0,1500.0,0.0,Casual
sspreadd,1,0,1418.0,0.0,Casual
sssdddddd,142,0,1173.0,0.0,Beginner
sssehc,7,0,1650.0,0.0,Club Player
sstudent,1,0,1386.0,0.0,Casual
ssupbro,15,0,1511.0,0.0,Club Player
st1l213,1,1,1611.0,100.0,Club Player
st2orm,5,2,2067.0,40.0,Expert
st3,1,1,1711.0,100.0,Club Player
st4nislav,30,30,1399.0,100.0,Casual
sta20,1,0,1812.0,0.0,Expert
staboola,1,1,1482.0,100.0,Casual
staccato_allegro,86,0,1219.0,0.0,Casual
stagirita,1,0,1558.0,0.0,Club Player
stailetyat,142,142,1011.0,100.0,Beginner
stalin1941,1,0,1507.0,0.0,Club Player
stalker56,1,1,2115.0,100.0,Expert
stama,1,0,1789.0,0.0,Club Player
stama001,10,10,1783.0,100.0,Club Player
stanislav123456,134,0,1593.0,0.0,Club Player
stanislav1985,1,0,1645.0,0.0,Club Player
stanislaw1231,31,0,1770.0,0.0,Club Player
starcat,1,1,1776.0,100.0,Club Player
stare_spb,123,123,1500.0,100.0,Casual
starfire777,1,0,1906.0,0.0,Expert
stargazer1966,1,0,1768.0,0.0,Club Player
starik82,1,1,1251.0,100.0,Casual
starlightextinction,1,1,2149.0,100.0,Expert
starofdavid,20,0,1629.0,0.0,Club Player
startitan,55,55,1498.0,100.0,Casual
starunj,1,0,1357.0,0.0,Casual
stas1914,1,0,1792.0,0.0,Club Player
stas1989,22,0,1370.0,0.0,Casual
stas333333,1,0,1183.0,0.0,Beginner
stas777333,1,1,1296.0,100.0,Casual
stasi5,134,134,1732.0,100.0,Club Player
staskamaev,134,0,1549.0,0.0,Club Player
staskras,1,1,1391.0,100.0,Casual
stavrosah,1,1,1563.0,100.0,Club Player
stawr,132,132,1500.0,100.0,Casual
staydown,1,1,1876.0,100.0,Expert
stazam,132,132,1934.0,100.0,Expert
stea,132,0,1203.0,0.0,Casual
steel155,33,33,1451.0,100.0,Casual
steelviper,205,204,1503.0,99.51,Club Player
steenhanson,142,142,1758.0,100.0,Club Player
steevendelgado,1,0,1408.0,0.0,Casual
stefan_he,1,1,1683.0,100.0,Club Player
stefanelu,1,1,1548.0,100.0,Club Player
stefanger,1,1,1492.0,100.0,Casual
stefanmasch,247,246,1842.0,99.6,Expert
stefanogio,1,0,1983.0,0.0,Expert
stefanojack2,6,6,1704.0,100.0,Club Player
stefroca,111,0,1540.0,0.0,Club Player
steinar1964,142,142,1551.0,100.0,Club Player
steintulling,15,0,1728.0,0.0,Club Player
stekstek,89,89,1811.0,100.0,Expert
stellanova,990,0,1162.0,0.0,Beginner
step289,1,1,1924.0,100.0,Expert
stepanbait,142,0,1777.0,0.0,Club Player
stephen789,2,1,1500.0,50.0,Casual
stephenmorley,1,0,1905.0,0.0,Expert
stephlema,142,0,1896.0,0.0,Expert
stereolab,123,123,1763.0,100.0,Club Player
stergioos,61,7,2104.0,11.48,Expert
steriousslmae,112,112,1865.0,100.0,Expert
sterzoservo,2,0,1744.0,0.0,Club Player
stethoscopes,161,161,1682.0,100.0,Club Player
steustache,2,2,2268.0,100.0,Master
stevan52,39,39,2047.0,100.0,Expert
steve1290,1,0,1590.0,0.0,Club Player
steve4000,1,1,1752.0,100.0,Club Player
steveboone,111,0,1712.0,0.0,Club Player
stevefloyd,1,0,1391.0,0.0,Casual
stevenemily,38,4,1448.0,10.53,Casual
stevepb,426,0,1407.0,0.0,Casual
stexupery,1,1,1465.0,100.0,Casual
stiffypawn,2,2,1466.0,100.0,Casual
stifi,112,0,1718.0,0.0,Club Player
stig83,1,0,1593.0,0.0,Club Player
stigdagerman,2,1,1312.0,50.0,Casual
stilian2000,134,134,1202.0,100.0,Casual
stipp,2,1,1667.0,50.0,Club Player
stirlits,426,142,2202.0,33.33,Master
stitch_13,40,9,1271.0,22.5,Casual
stitch_thb,1,0,1316.0,0.0,Casual
stivbators,1,0,1432.0,0.0,Casual
stivenspartanchess,1,0,1792.0,0.0,Club Player
stlan,111,111,1347.0,100.0,Casual
stob1,1,0,1856.0,0.0,Expert
stockafisso,1,0,1319.0,0.0,Casual
stockbroker,134,134,1659.0,100.0,Club Player
stockfish_level_0,134,134,1441.0,100.0,Casual
stocksstar,1,0,1736.0,0.0,Club Player
stojan17,2,2,1360.0,100.0,Casual
stoker19,1,0,1688.0,0.0,Club Player
stoneangel,1,1,1456.0,100.0,Casual
stonecollector,136,136,1650.0,100.0,Club Player
stonedragon,2,1,1490.0,50.0,Casual
stonekilla13,142,142,1722.0,100.0,Club Player
stoneworker,132,0,1512.0,0.0,Club Player
stonkfish,142,0,1551.0,0.0,Club Player
stonyle,1,1,1640.0,100.0,Club Player
stopensando,1,1,1516.0,100.0,Club Player
stopmirinbrah,22,22,1791.0,100.0,Club Player
stoptryingsodamnhard,134,134,1903.0,100.0,Expert
stoputan,10,0,1600.0,0.0,Club Player
stopwarplaychess,244,110,1369.0,45.08,Casual
storm28rus,257,123,1500.0,47.86,Casual
storm_100,1,1,2182.0,100.0,Expert
storozh,111,0,1713.0,0.0,Club Player
stracchino,1,1,2322.0,100.0,Master
strahinja10,127,125,1852.0,98.43,Expert
strangesr,1,1,1375.0,100.0,Casual
straniknochi,23,0,1717.0,0.0,Club Player
straszliwiec,284,284,1778.0,100.0,Club Player
stratus22,1,1,1771.0,100.0,Club Player
strawpawn,7,7,1689.0,100.0,Club Player
streaml1ne,268,134,1381.0,50.0,Casual
streeet1,1,1,1546.0,100.0,Club Player
streetbishop,1,1,1560.0,100.0,Club Player
stretton,1,0,1745.0,0.0,Club Player
strey1998,1,1,1175.0,100.0,Beginner
strider02,46,0,1328.0,0.0,Casual
strike88,31,31,1675.0,100.0,Club Player
striker123,224,112,1806.0,50.0,Expert
stringbeans,1,0,1576.0,0.0,Club Player
stringr4y,89,89,2027.0,100.0,Expert
strong_knight,1,0,1468.0,0.0,Casual
strongpawn23,1,0,1998.0,0.0,Expert
stroyprospekt,142,142,1367.0,100.0,Casual
strsljen,1,1,1929.0,100.0,Expert
strudel,1,1,1651.0,100.0,Club Player
strutqueen,3,3,1461.0,100.0,Casual
stryker2202,1,1,1423.0,100.0,Casual
ststephen,134,134,1293.0,100.0,Casual
stthrash,1,0,1765.0,0.0,Club Player
sttrider,142,142,1100.0,100.0,Beginner
stuckupfemale,142,142,1129.0,100.0,Beginner
studentpertama01,1,1,1560.0,100.0,Club Player
studying,111,111,1711.0,100.0,Club Player
stunning_star,612,320,1754.0,52.29,Club Player
stupidkingkilledpawn,1,0,1644.0,0.0,Club Player
stutberidze,441,18,1086.0,4.08,Beginner
stuxnet,1,0,1880.0,0.0,Expert
stve400231,268,6,1873.0,2.24,Expert
stxe4,2,1,1887.0,50.0,Expert
stylishplyr,4,3,1636.0,75.0,Club Player
stylos,2,0,1574.0,0.0,Club Player
styve_lam,1,1,1279.0,100.0,Casual
styx13,1,1,1869.0,100.0,Expert
sualan,234,78,1275.0,33.33,Casual
subbee,1,1,1573.0,100.0,Club Player
subham777,24,24,1867.0,100.0,Expert
subnomial,426,142,1522.0,33.33,Club Player
subtenenteandrioli,29,6,1654.0,20.69,Club Player
success_11,1,0,1612.0,0.0,Club Player
suck-it-sibar,142,0,1408.0,0.0,Casual
sud3457,5,1,1191.0,20.0,Beginner
sudebala,116,72,1768.0,62.07,Club Player
sudi_george123,1,0,1339.0,0.0,Casual
sudo_ybmt,134,134,1839.0,100.0,Expert
sudorous,3,3,1733.0,100.0,Club Player
sudz53,134,0,1407.0,0.0,Casual
sugardaddy1999,1,0,1465.0,0.0,Casual
sugarmike,37,30,1953.0,81.08,Expert
sugeknight79,71,0,1702.0,0.0,Club Player
suhamdi_bungo,71,71,1679.0,100.0,Club Player
suhraw,1,1,1498.0,100.0,Casual
suj1th,111,111,1524.0,100.0,Club Player
sukahuj,71,0,1488.0,0.0,Casual
sukhankin,79,79,1513.0,100.0,Club Player
sulaemangozali,2,2,1675.0,100.0,Club Player
suleimanovhajmurat,1,0,1841.0,0.0,Expert
suleyman95,1,1,1500.0,100.0,Casual
sulyy,142,142,1603.0,100.0,Club Player
sumipcg,284,142,1322.0,50.0,Casual
sumit04ac,1,0,1912.0,0.0,Expert
sumitan,1,0,2187.0,0.0,Expert
summu,1,1,1885.0,100.0,Expert
sun22,1,1,1860.0,100.0,Expert
sunilsb,112,112,1718.0,100.0,Club Player
sunioj,1,1,1802.0,100.0,Expert
sunlitvoid,2,1,1734.0,50.0,Club Player
sunnyside41st,50,50,1434.0,100.0,Casual
sunsetchess,1,1,1575.0,100.0,Club Player
sunsetstrip,22,22,1628.0,100.0,Club Player
sunsettosunrise,1,0,2066.0,0.0,Expert
suntzuchess,1,0,1693.0,0.0,Club Player
suntzuxxv,178,89,1532.0,50.0,Club Player
sunwatair57,18,0,1923.0,0.0,Expert
supadupadoge,1,1,1728.0,100.0,Club Player
supaproximalsix,254,142,1459.0,55.91,Casual
supayali,1,0,1560.0,0.0,Club Player
super_speed2017,1,1,1500.0,100.0,Casual
superbongo,55,0,1790.0,0.0,Club Player
superbrax,132,0,1274.0,0.0,Casual
supercerebraco,2,1,1880.0,50.0,Expert
supercroc,132,0,2130.0,0.0,Expert
superdivinus,1,0,1349.0,0.0,Casual
superevans,2,1,1674.0,50.0,Club Player
supergenial,1,1,1915.0,100.0,Expert
supergood,24,24,1714.0,100.0,Club Player
superhero098,136,42,1983.0,30.88,Expert
superii,134,0,1931.0,0.0,Expert
superiority,284,142,1981.0,50.0,Expert
superman1,1,0,1477.0,0.0,Casual
supermancito,2,0,1961.0,0.0,Expert
supermik,3,2,1830.0,66.67,Expert
superozgur,132,0,1500.0,0.0,Casual
superpackoff,132,0,1932.0,0.0,Expert
superpatelio,1,0,1107.0,0.0,Beginner
superposition,142,0,1761.0,0.0,Club Player
supersapien55,5,0,1455.0,0.0,Casual
supersasha,1,1,1892.0,100.0,Expert
superswaggin,168,0,1902.0,0.0,Expert
superyoid,34,1,1597.0,2.94,Club Player
supking,1,1,1500.0,100.0,Casual
surabaldiev,1,1,1418.0,100.0,Casual
suraj_prasad,19,0,1698.0,0.0,Club Player
surajsahu01,2,2,2049.0,100.0,Expert
surco,6,6,1500.0,100.0,Casual
sureka_akshat,686,142,1153.0,20.7,Beginner
suren1968,1,1,1484.0,100.0,Casual
sureshvr1,1,1,1605.0,100.0,Club Player
sureyya,112,112,2041.0,100.0,Expert
surgate,78,78,1114.0,100.0,Beginner
surgeon98,91,0,1500.0,0.0,Casual
surikki,93,0,1017.0,0.0,Beginner
survivor33,1,1,1309.0,100.0,Casual
surya9415,2,1,1916.0,50.0,Expert
suryavarchasvin,1,1,1621.0,100.0,Club Player
susanoo,1,0,1447.0,0.0,Casual
sushiawesomness24,1,0,1272.0,0.0,Casual
susi1117,35,0,1769.0,0.0,Club Player
suskunkral,34,34,1586.0,100.0,Club Player
susmit,123,0,2118.0,0.0,Expert
sussanita,2,2,2209.0,100.0,Master
susuqui,284,142,1671.0,50.0,Club Player
suziernesti,2,0,1151.0,0.0,Beginner
sv_sova,79,0,1389.0,0.0,Casual
svarnoi,1,0,2274.0,0.0,Master
sveenemand,306,37,1155.0,12.09,Beginner
sverdloff,1,0,1193.0,0.0,Beginner
svetra,132,132,1661.0,100.0,Club Player
svindled,600,3,1281.0,0.5,Casual
svishiev,1,0,1795.0,0.0,Club Player
svituz,43,0,1337.0,0.0,Casual
svyazist1980_36,1,0,1967.0,0.0,Expert
swagerboy69,142,0,1404.0,0.0,Casual
swaggles,89,89,1702.0,100.0,Club Player
swagmeister9000,1,0,1499.0,0.0,Casual
swagswaggerson,123,0,1500.0,0.0,Casual
swalter,132,0,1580.0,0.0,Club Player
swaltersson,396,396,1802.0,100.0,Expert
swamishashi,10,0,1868.0,0.0,Expert
swampyankee,1,1,1549.0,100.0,Club Player
swarchak,1,1,1264.0,100.0,Casual
swarje,1,1,2364.0,100.0,Master
swat_drizzt,1,1,1501.0,100.0,Club Player
sweetkhajiit,1,0,1194.0,0.0,Beginner
sweetycool,1,0,1550.0,0.0,Club Player
swindler930,1,1,1952.0,100.0,Expert
swine,1,1,1811.0,100.0,Expert
swingnoodle,3,2,1297.0,66.67,Casual
switcherfill,1,1,1167.0,100.0,Beginner
sworden,52,0,1965.0,0.0,Expert
swordswiper,268,0,1269.0,0.0,Casual
swthrhs,1,0,1559.0,0.0,Club Player
sy9028,93,0,1086.0,0.0,Beginner
sy_nc,1,0,1359.0,0.0,Casual
syahran,135,1,2237.0,0.74,Master
syahrul-lampung-id,1,0,1993.0,0.0,Expert
sychokass,1,0,1775.0,0.0,Club Player
syd-barrett,1,0,1673.0,0.0,Club Player
syktyvkar,1,1,2214.0,100.0,Master
sylvain49,60,0,1629.0,0.0,Club Player
symrak,134,0,1702.0,0.0,Club Player
synadze,426,426,1500.0,100.0,Casual
synt3grate,281,0,1359.0,0.0,Casual
syoung,142,142,1628.0,100.0,Club Player
syphilis51,65,65,1333.0,100.0,Casual
syriatmam123,1,0,1654.0,0.0,Club Player
syrikat,2,0,1901.0,0.0,Expert
sysodaff,62,46,1551.0,74.19,Club Player
systemd,4,1,1252.0,25.0,Casual
szachistaiczysta,2,0,1704.0,0.0,Club Player
szachowa_szkola_jogi,2,1,1384.0,50.0,Casual
szachysta,142,57,1045.0,40.14,Beginner
szamit,1,0,1508.0,0.0,Club Player
szeweningen2,142,142,2253.0,100.0,Master
szinuhe,3,3,1427.0,100.0,Casual
szkolkaszachowa,134,134,2172.0,100.0,Expert
szupfer,186,186,1480.0,100.0,Casual
t-rex-k,1,1,1448.0,100.0,Casual
t0ne,1,1,1820.0,100.0,Expert
t3v3a3d,19,15,1728.0,78.95,Club Player
t5b5,30,30,1673.0,100.0,Club Player
ta6ko,1,0,1468.0,0.0,Casual
ta7ta7oon,30,0,1074.0,0.0,Beginner
taaaras,2,2,1554.0,100.0,Club Player
taashaar,1,0,1942.0,0.0,Expert
tabano,46,46,1521.0,100.0,Club Player
tabellaria,52,50,1594.0,96.15,Club Player
tabia777,134,0,1341.0,0.0,Casual
taborluna,503,369,1494.0,73.36,Casual
tabrizbest1,65,0,1561.0,0.0,Club Player
tactical_bishop,131,0,1299.0,0.0,Casual
tacticalattack,1,1,1918.0,100.0,Expert
tacticaldisaster,1,0,1500.0,0.0,Casual
tacticalwizard1,115,113,1876.0,98.26,Expert
tacticalyokel,132,0,1436.0,0.0,Casual
tacurumoto,257,257,1692.0,100.0,Club Player
tafisch,1,1,1701.0,100.0,Club Player
tagirrtyu,1,1,1110.0,100.0,Beginner
tahastanly,2637,883,1364.0,33.49,Casual
tahi,1,0,1500.0,0.0,Casual
tahsinkayas,1,1,1006.0,100.0,Beginner
tahzeebgunn,1,0,1785.0,0.0,Club Player
tai-ping,1,1,1122.0,100.0,Beginner
tainamurilo,1,1,1058.0,100.0,Beginner
tajberdi,472,326,1289.0,69.07,Casual
tajbo4,2,1,1826.0,50.0,Expert
tajo12,46,46,1220.0,100.0,Casual
tajsk,134,0,1135.0,0.0,Beginner
taka0909,111,0,1603.0,0.0,Club Player
takamaka,16,16,2015.0,100.0,Expert
takasnina,284,0,1524.0,0.0,Club Player
take5,1,0,1652.0,0.0,Club Player
taketime,1,0,2043.0,0.0,Expert
takijap,111,0,982.0,0.0,Beginner
takkformat,142,0,1242.0,0.0,Casual
taktic7405,2,0,1306.0,0.0,Casual
tal-capa,1,0,2311.0,0.0,Master
tal04,1,1,1673.0,100.0,Club Player
tal_mikhail777,1,0,1573.0,0.0,Club Player
talal70,3,0,1614.0,0.0,Club Player
talashika,45,45,1415.0,100.0,Casual
talforest,132,132,1326.0,100.0,Casual
talhachess,112,0,1604.0,0.0,Club Player
talhakilinc,93,0,1198.0,0.0,Beginner
taliby,1,0,1618.0,0.0,Club Player
talion90,122,61,1572.0,50.0,Club Player
talip1,1,1,1832.0,100.0,Expert
talisman159,1,1,1946.0,100.0,Expert
talizmelf,30,30,1799.0,100.0,Club Player
talk2chandran,1,0,1302.0,0.0,Casual
talmagier,1,1,1216.0,100.0,Casual
talomedina,1,1,1644.0,100.0,Club Player
talonaiguille,1,0,1446.0,0.0,Casual
tambwe,53,53,1437.0,100.0,Casual
tamylover,1,0,1377.0,0.0,Casual
tan123,2,0,1511.0,0.0,Club Player
tandemchess,534,534,1673.0,100.0,Club Player
tandemchess2,7,0,1500.0,0.0,Casual
tanganika,2,1,1436.0,50.0,Casual
tangela,38,18,1614.0,47.37,Club Player
tangelo777,1,0,1689.0,0.0,Club Player
tanishgup,134,134,1155.0,100.0,Beginner
taniskanan,142,0,1465.0,0.0,Casual
tanjerry,49,20,1943.0,40.82,Expert
tankez0r,1,1,1158.0,100.0,Beginner
tanphatls987,1,1,1978.0,100.0,Expert
tanzim1,86,0,1240.0,0.0,Casual
tao1122,61,0,1297.0,0.0,Casual
taolu,1,1,2222.0,100.0,Master
taoufiq1,1,1,1724.0,100.0,Club Player
taowerker,1,0,1784.0,0.0,Club Player
tapanj0shi,1,0,1393.0,0.0,Casual
taper1,1,0,1464.0,0.0,Casual
tara12,1,1,1423.0,100.0,Casual
tara234,1,0,1810.0,0.0,Expert
taranenkoevhen,1,0,2351.0,0.0,Master
taranga,2110,994,1288.0,47.11,Casual
tarantint,79,0,1696.0,0.0,Club Player
tarapacaperu,142,142,1294.0,100.0,Casual
taras1814,1,1,1151.0,100.0,Beginner
tarbainternationnal,3,2,1438.0,66.67,Casual
tardigardi,1,1,2108.0,100.0,Expert
tareed,142,142,2105.0,100.0,Expert
tarekahmed91066,1,1,1914.0,100.0,Expert
tarekjrd,1,1,1789.0,100.0,Club Player
tarik2016,1,1,1292.0,100.0,Casual
tarmop,1,1,1952.0,100.0,Expert
tarnanas,1,0,1565.0,0.0,Club Player
tarquiniusimperator,134,0,1586.0,0.0,Club Player
tarsis,35,35,2121.0,100.0,Expert
tartetatin,1,0,1774.0,0.0,Club Player
tarum,132,132,1909.0,100.0,Expert
tarunsngh,142,142,1109.0,100.0,Beginner
tascelik,132,132,1759.0,100.0,Club Player
tash01,132,132,1711.0,100.0,Club Player
tashy,79,79,1228.0,100.0,Casual
tatanov,1,0,1545.0,0.0,Club Player
tatay,1,0,1161.0,0.0,Beginner
tatianarocha,142,0,1318.0,0.0,Casual
tatianelongato,1,0,1847.0,0.0,Expert
tatka,142,0,1414.0,0.0,Casual
taumamer,142,142,1704.0,100.0,Club Player
taural,1,1,1758.0,100.0,Club Player
taurusvaler,134,0,1746.0,0.0,Club Player
tavakolg,142,0,1780.0,0.0,Club Player
taw12,2,1,1568.0,50.0,Club Player
tayebworld,2,0,1621.0,0.0,Club Player
taylantrc,1,1,1289.0,100.0,Casual
taylol,1,0,1488.0,0.0,Casual
tb-123,2,1,1724.0,50.0,Club Player
tbajedrez2017,132,132,1878.0,100.0,Expert
tbaruel,1,1,1294.0,100.0,Casual
tbrenzel,605,396,1285.0,65.45,Casual
tbunji,10,0,2255.0,0.0,Master
tca1004,84,39,1455.0,46.43,Casual
tcgil,79,0,1332.0,0.0,Casual
tchessk87,1,1,1737.0,100.0,Club Player
tchicota51,2,1,1033.0,50.0,Beginner
tchoualack,1,0,1442.0,0.0,Casual
tcmfan,1,0,1434.0,0.0,Casual
teacher2000,16,16,1563.0,100.0,Club Player
teachmeeee,1,1,1635.0,100.0,Club Player
tealeaf,132,0,1500.0,0.0,Casual
tealhippo,1,1,1500.0,100.0,Casual
teatime007,528,528,2575.0,100.0,Master
techhelpstew,1,1,1948.0,100.0,Expert
tecnoch,71,0,1351.0,0.0,Casual
tedcarter,1,1,911.0,100.0,Beginner
teddster,134,134,2168.0,100.0,Expert
teddy1984,1,1,1600.0,100.0,Club Player
teddyhh,144,144,2193.0,100.0,Expert
teddykaygeebee,123,123,2314.0,100.0,Master
teddykish,1,1,1458.0,100.0,Casual
tedere,1,1,1265.0,100.0,Casual
teence,1,1,1544.0,100.0,Club Player
teeteddy,15,15,1832.0,100.0,Expert
tegarindra,1,0,2018.0,0.0,Expert
tegedor,142,0,1326.0,0.0,Casual
teglife10,132,0,1267.0,0.0,Casual
teguhmaster,1,0,1843.0,0.0,Expert
tehno075,61,61,1809.0,100.0,Expert
tehranno,1,1,1272.0,100.0,Casual
tejsin,1,1,2059.0,100.0,Expert
tekechec,117,78,1549.0,66.67,Club Player
tekhola,142,142,1500.0,100.0,Casual
tekniset,132,132,1581.0,100.0,Club Player
telamonio,1,0,1547.0,0.0,Club Player
teldja54,79,79,1660.0,100.0,Club Player
telemaque,89,89,1517.0,100.0,Club Player
teleport,93,93,1734.0,100.0,Club Player
telme12,112,112,1581.0,100.0,Club Player
teman02,1,0,1184.0,0.0,Beginner
temeli,142,0,1500.0,0.0,Casual
temi2017,1,0,1090.0,0.0,Beginner
temi4,2,2,1366.0,100.0,Casual
temo1508,132,132,1494.0,100.0,Casual
temperst,46,46,1383.0,100.0,Casual
templeton,2,1,1586.0,50.0,Club Player
temuji,284,284,1548.0,100.0,Club Player
tenderheartpirate,1,1,1424.0,100.0,Casual
tengiz12,852,142,2118.0,16.67,Expert
tengo12,87,0,2220.0,0.0,Master
tengrihan,37,0,1803.0,0.0,Expert
teniente,18,0,1475.0,0.0,Casual
tenilla,1,1,1483.0,100.0,Casual
