increment_code,total_time,initial_time,increment,Speed_Category,Time_ID
7+7,9.683333333333334,7,7,Rapid,3266
20+5,29.75,20,5,Rapid,3267
14+14,26.833333333333336,14,14,Rapid,3268
14+14,30.8,14,14,Rapid,3269
12+5,18.25,12,5,Rapid,3270
10+10,28.33333333333333,10,10,Rapid,3271
25+1,25.58333333333333,25,1,Rapid,3272
15+10,40.16666666666666,15,10,Rapid,3273
7+10,8.333333333333334,7,10,Rapid,3274
5+7,9.316666666666666,5,7,Rapid,3275
180+8,197.3333333333333,180,8,Classic,3276
10+8,14.266666666666666,10,8,Rapid,3277
20+2,20.633333333333333,20,2,Rapid,3278
20+10,29.0,20,10,Classic,3279
11+1,12.116666666666667,11,1,Rapid,3280
8+7,28.416666666666668,8,7,Rapid,3281
5+8,23.266666666666666,5,8,Rapid,3282
5+8,24.6,5,8,Rapid,3283
6+8,13.333333333333332,6,8,Rapid,3284
10+8,20.8,10,8,Rapid,3285
20+1,21.1,20,1,Rapid,3286
8+8,18.8,8,8,Rapid,3287
7+2,10.133333333333333,7,2,Blitz,3288
2+12,12.8,2,12,Rapid,3289
8+9,14.6,8,9,Rapid,3290
8+9,11.75,8,9,Rapid,3291
7+2,8.733333333333334,7,2,Blitz,3292
10+6,14.6,10,6,Rapid,3293
10+6,13.9,10,6,Rapid,3294
8+30,15.5,8,30,Classic,3295
3+8,10.6,3,8,Rapid,3296
6+5,13.583333333333332,6,5,Rapid,3297
8+2,10.9,8,2,Rapid,3298
11+1,12.2,11,1,Rapid,3299
15+3,16.6,15,3,Rapid,3300
12+10,19.0,12,10,Rapid,3301
10+10,30.666666666666664,10,10,Rapid,3302
15+10,16.166666666666668,15,10,Rapid,3303
45+1,45.333333333333336,45,1,Classic,3304
120+10,122.0,120,10,Classic,3305
120+10,130.5,120,10,Classic,3306
3+9,3.45,3,9,Rapid,3307
10+1,10.383333333333333,10,1,Rapid,3308
0+180,93.0,0,180,Classic,3309
0+180,21.0,0,180,Classic,3310
0+180,18.0,0,180,Classic,3311
15+5,23.5,15,5,Rapid,3312
20+15,42.5,20,15,Classic,3313
20+3,24.35,20,3,Rapid,3314
12+8,18.933333333333337,12,8,Rapid,3315
10+8,17.066666666666666,10,8,Rapid,3316
11+5,17.916666666666664,11,5,Rapid,3317
11+5,16.583333333333332,11,5,Rapid,3318
15+9,20.25,15,9,Rapid,3319
15+5,25.0,15,5,Rapid,3320
15+12,33.2,15,12,Rapid,3321
15+6,23.1,15,6,Rapid,3322
15+5,24.25,15,5,Rapid,3323
10+15,35.5,10,15,Rapid,3324
5+5,5.25,5,5,Rapid,3325
10+9,17.8,10,9,Rapid,3326
10+9,15.85,10,9,Rapid,3327
30+10,46.16666666666666,30,10,Classic,3328
30+10,49.5,30,10,Classic,3329
8+1,9.033333333333331,8,1,Blitz,3330
10+25,15.833333333333334,10,25,Classic,3331
10+10,26.83333333333333,10,10,Rapid,3332
30+30,73.0,30,30,Classic,3333
10+20,38.66666666666666,10,20,Classic,3334
5+15,40.75,5,15,Rapid,3335
150+0,150.0,150,0,Classic,3336
20+20,47.33333333333333,20,20,Classic,3337
15+15,48.75,15,15,Classic,3338
5+20,31.666666666666664,5,20,Rapid,3339
25+5,31.166666666666664,25,5,Classic,3340
13+3,19.35,13,3,Rapid,3341
13+3,15.55,13,3,Rapid,3342
13+3,15.1,13,3,Rapid,3343
13+3,16.15,13,3,Rapid,3344
13+3,15.4,13,3,Rapid,3345
13+3,14.4,13,3,Rapid,3346
13+3,15.8,13,3,Rapid,3347
13+3,14.15,13,3,Rapid,3348
10+10,12.5,10,10,Rapid,3349
10+10,12.666666666666666,10,10,Rapid,3350
15+2,18.5,15,2,Rapid,3351
15+2,16.766666666666666,15,2,Rapid,3352
15+2,15.833333333333334,15,2,Rapid,3353
10+2,11.133333333333333,10,2,Rapid,3354
10+2,11.2,10,2,Rapid,3355
10+2,12.866666666666667,10,2,Rapid,3356
8+3,13.95,8,3,Rapid,3357
8+3,10.45,8,3,Rapid,3358
10+2,13.566666666666666,10,2,Rapid,3359
10+8,11.866666666666667,10,8,Rapid,3360
15+15,41.75,15,15,Classic,3361
20+15,20.5,20,15,Classic,3362
15+7,25.266666666666666,15,7,Rapid,3363
8+5,13.333333333333332,8,5,Rapid,3364
15+8,21.8,15,8,Rapid,3365
15+1,17.083333333333332,15,1,Rapid,3366
20+10,32.0,20,10,Classic,3367
5+7,10.25,5,7,Rapid,3368
10+25,10.416666666666666,10,25,Classic,3369
8+6,18.8,8,6,Rapid,3370
15+10,41.83333333333333,15,10,Rapid,3371
7+7,9.45,7,7,Rapid,3372
20+15,33.25,20,15,Classic,3373
20+15,28.25,20,15,Classic,3374
15+10,20.166666666666664,15,10,Rapid,3375
25+25,54.16666666666667,25,25,Classic,3376
25+20,49.0,25,20,Classic,3377
25+25,42.083333333333336,25,25,Classic,3378
25+25,49.16666666666667,25,25,Classic,3379
25+25,38.75,25,25,Classic,3380
25+25,45.833333333333336,25,25,Classic,3381
25+25,68.33333333333334,25,25,Classic,3382
25+25,46.25,25,25,Classic,3383
25+25,40.41666666666667,25,25,Classic,3384
25+25,45.0,25,25,Classic,3385
25+25,74.16666666666667,25,25,Classic,3386
25+25,47.083333333333336,25,25,Classic,3387
25+25,43.75,25,25,Classic,3388
5+14,10.833333333333332,5,14,Rapid,3389
30+5,35.916666666666664,30,5,Classic,3390
15+10,40.66666666666666,15,10,Rapid,3391
10+25,45.41666666666667,10,25,Classic,3392
7+2,11.533333333333331,7,2,Blitz,3393
10+2,12.433333333333334,10,2,Rapid,3394
9+2,10.333333333333334,9,2,Rapid,3395
8+3,12.05,8,3,Rapid,3396
15+2,17.46666666666667,15,2,Rapid,3397
5+5,12.5,5,5,Rapid,3398
10+3,13.4,10,3,Rapid,3399
10+3,14.7,10,3,Rapid,3400
10+3,15.15,10,3,Rapid,3401
7+2,8.3,7,2,Blitz,3402
10+15,21.75,10,15,Rapid,3403
40+40,72.66666666666666,40,40,Classic,3404
10+15,24.25,10,15,Rapid,3405
20+20,32.666666666666664,20,20,Classic,3406
5+40,51.0,5,40,Classic,3407
5+10,27.83333333333333,5,10,Rapid,3408
30+15,47.25,30,15,Classic,3409
4+10,11.0,4,10,Rapid,3410
4+10,16.166666666666664,4,10,Rapid,3411
15+30,15.5,15,30,Classic,3412
30+30,32.5,30,30,Classic,3413
12+13,20.450000000000003,12,13,Rapid,3414
10+25,44.583333333333336,10,25,Classic,3415
30+30,63.0,30,30,Classic,3416
16+20,56.66666666666666,16,20,Classic,3417
16+20,22.33333333333333,16,20,Classic,3418
16+20,57.0,16,20,Classic,3419
16+20,24.33333333333333,16,20,Classic,3420
16+20,23.33333333333333,16,20,Classic,3421
16+20,42.33333333333333,16,20,Classic,3422
15+25,24.583333333333336,15,25,Classic,3423
120+180,333.0,120,180,Classic,3424
10+1,11.066666666666666,10,1,Rapid,3425
10+20,29.33333333333333,10,20,Classic,3426
5+60,79.0,5,60,Classic,3427
60+40,110.0,60,40,Classic,3428
20+10,30.166666666666664,20,10,Classic,3429
20+30,47.0,20,30,Classic,3430
5+15,30.75,5,15,Rapid,3431
5+15,13.0,5,15,Rapid,3432
25+10,49.33333333333333,25,10,Classic,3433
15+6,17.0,15,6,Rapid,3434
10+15,25.0,10,15,Rapid,3435
15+3,17.85,15,3,Rapid,3436
9+5,10.0,9,5,Rapid,3437
9+5,11.833333333333332,9,5,Rapid,3438
9+5,15.75,9,5,Rapid,3439
9+5,17.916666666666664,9,5,Rapid,3440
9+5,10.416666666666666,9,5,Rapid,3441
9+5,15.5,9,5,Rapid,3442
9+5,12.5,9,5,Rapid,3443
180+3,180.3,180,3,Classic,3444
7+3,10.05,7,3,Rapid,3445
7+3,9.5,7,3,Rapid,3446
7+3,11.4,7,3,Rapid,3447
3+15,5.25,3,15,Rapid,3448
3+15,9.5,3,15,Rapid,3449
10+3,10.25,10,3,Rapid,3450
5+20,41.33333333333333,5,20,Rapid,3451
5+17,16.333333333333332,5,17,Rapid,3452
9+8,14.733333333333334,9,8,Rapid,3453
15+10,30.33333333333333,15,10,Rapid,3454
20+60,78.0,20,60,Classic,3455
30+10,40.83333333333333,30,10,Classic,3456
10+40,62.66666666666666,10,40,Classic,3457
30+40,90.66666666666666,30,40,Classic,3458
15+15,42.25,15,15,Classic,3459
20+30,70.5,20,30,Classic,3460
5+60,61.0,5,60,Classic,3461
20+30,53.5,20,30,Classic,3462
20+60,86.0,20,60,Classic,3463
40+40,82.66666666666666,40,40,Classic,3464
20+60,101.0,20,60,Classic,3465
5+60,54.0,5,60,Classic,3466
20+60,30.0,20,60,Classic,3467
40+10,46.5,40,10,Classic,3468
5+60,93.0,5,60,Classic,3469
10+30,47.0,10,30,Classic,3470
30+30,77.0,30,30,Classic,3471
20+15,29.25,20,15,Classic,3472
10+60,47.0,10,60,Classic,3473
5+60,96.0,5,60,Classic,3474
5+60,74.0,5,60,Classic,3475
5+60,64.0,5,60,Classic,3476
10+60,68.0,10,60,Classic,3477
20+10,35.83333333333333,20,10,Classic,3478
10+6,14.3,10,6,Rapid,3479
15+10,34.83333333333333,15,10,Rapid,3480
15+5,23.08333333333333,15,5,Rapid,3481
20+10,32.666666666666664,20,10,Classic,3482
15+5,16.333333333333332,15,5,Rapid,3483
25+10,46.16666666666666,25,10,Classic,3484
8+3,9.5,8,3,Rapid,3485
20+10,34.666666666666664,20,10,Classic,3486
10+10,12.166666666666666,10,10,Rapid,3487
10+30,36.0,10,30,Classic,3488
3+10,7.666666666666666,3,10,Rapid,3489
25+10,32.5,25,10,Classic,3490
5+5,14.75,5,5,Rapid,3491
10+25,29.583333333333336,10,25,Classic,3492
10+25,22.5,10,25,Classic,3493
10+25,17.083333333333336,10,25,Classic,3494
10+15,36.0,10,15,Rapid,3495
7+2,10.5,7,2,Blitz,3496
7+2,9.3,7,2,Blitz,3497
5+60,6.0,5,60,Classic,3498
3+30,57.0,3,30,Classic,3499
7+7,17.15,7,7,Rapid,3500
7+7,13.533333333333331,7,7,Rapid,3501
8+10,28.0,8,10,Rapid,3502
10+10,28.166666666666664,10,10,Rapid,3503
2+9,2.45,2,9,Rapid,3504
25+2,26.466666666666665,25,2,Rapid,3505
25+2,26.166666666666668,25,2,Rapid,3506
10+5,10.583333333333334,10,5,Rapid,3507
30+30,44.5,30,30,Classic,3508
30+10,33.0,30,10,Classic,3509
45+15,79.5,45,15,Classic,3510
45+4,47.8,45,4,Classic,3511
45+4,46.46666666666667,45,4,Classic,3512
45+4,46.53333333333333,45,4,Classic,3513
45+15,54.0,45,15,Classic,3514
18+18,40.5,18,18,Classic,3515
15+15,40.75,15,15,Classic,3516
15+8,17.266666666666666,15,8,Rapid,3517
5+8,22.066666666666663,5,8,Rapid,3518
10+2,13.1,10,2,Rapid,3519
25+5,30.08333333333333,25,5,Classic,3520
15+5,22.0,15,5,Rapid,3521
10+8,26.8,10,8,Rapid,3522
5+15,20.5,5,15,Rapid,3523
10+11,15.5,10,11,Rapid,3524
15+2,16.833333333333332,15,2,Rapid,3525
7+18,23.2,7,18,Rapid,3526
6+5,12.666666666666666,6,5,Rapid,3527
30+10,58.33333333333333,30,10,Classic,3528
10+2,13.666666666666666,10,2,Rapid,3529
10+2,12.966666666666669,10,2,Rapid,3530
1+30,25.5,1,30,Classic,3531
30+30,40.0,30,30,Classic,3532
5+60,125.0,5,60,Classic,3533
5+10,14.166666666666666,5,10,Rapid,3534
20+5,21.83333333333333,20,5,Rapid,3535
11+5,17.583333333333332,11,5,Rapid,3536
180+180,300.0,180,180,Classic,3537
10+10,18.5,10,10,Rapid,3538
25+15,29.25,25,15,Classic,3539
15+14,23.4,15,14,Rapid,3540
10+2,10.5,10,2,Rapid,3541
10+30,24.0,10,30,Classic,3542
15+2,15.233333333333333,15,2,Rapid,3543
30+30,50.0,30,30,Classic,3544
30+30,89.0,30,30,Classic,3545
45+45,111.75,45,45,Classic,3546
45+45,126.75,45,45,Classic,3547
45+45,83.25,45,45,Classic,3548
30+30,79.0,30,30,Classic,3549
10+1,12.566666666666666,10,1,Rapid,3550
10+1,11.366666666666667,10,1,Rapid,3551
10+3,16.45,10,3,Rapid,3552
5+20,11.666666666666666,5,20,Rapid,3553
20+60,32.0,20,60,Classic,3554
20+5,29.0,20,5,Rapid,3555
0+12,6.0,0,12,Rapid,3556
5+7,11.766666666666666,5,7,Rapid,3557
15+10,30.83333333333333,15,10,Rapid,3558
8+2,10.366666666666667,8,2,Rapid,3559
8+2,9.333333333333334,8,2,Rapid,3560
10+3,11.7,10,3,Rapid,3561
6+5,11.583333333333332,6,5,Rapid,3562
35+2,37.36666666666667,35,2,Classic,3563
10+15,38.5,10,15,Rapid,3564
15+15,57.5,15,15,Classic,3565
15+15,45.75,15,15,Classic,3566
30+30,59.0,30,30,Classic,3567
30+30,65.5,30,30,Classic,3568
4+7,12.983333333333334,4,7,Rapid,3569
8+3,18.9,8,3,Rapid,3570
25+10,39.83333333333333,25,10,Classic,3571
10+10,28.0,10,10,Rapid,3572
10+3,14.65,10,3,Rapid,3573
8+3,10.6,8,3,Rapid,3574
10+1,11.583333333333334,10,1,Rapid,3575
30+30,69.0,30,30,Classic,3576
30+30,90.0,30,30,Classic,3577
30+30,54.0,30,30,Classic,3578
5+15,22.0,5,15,Rapid,3579
3+10,11.333333333333332,3,10,Rapid,3580
8+1,9.5,8,1,Blitz,3581
7+5,16.333333333333332,7,5,Rapid,3582
5+8,22.866666666666667,5,8,Rapid,3583
7+3,10.7,7,3,Rapid,3584
7+4,15.0,7,4,Rapid,3585
5+5,17.5,5,5,Rapid,3586
8+3,11.05,8,3,Rapid,3587
9+1,10.566666666666666,9,1,Rapid,3588
10+2,13.3,10,2,Rapid,3589
10+2,10.866666666666667,10,2,Rapid,3590
12+12,19.8,12,12,Rapid,3591
15+1,15.483333333333333,15,1,Rapid,3592
15+5,15.666666666666666,15,5,Rapid,3593
45+30,67.0,45,30,Classic,3594
45+30,68.5,45,30,Classic,3595
3+8,5.0,3,8,Rapid,3596
3+8,14.733333333333333,3,8,Rapid,3597
8+11,8.916666666666666,8,11,Rapid,3598
8+11,11.483333333333333,8,11,Rapid,3599
10+45,52.75,10,45,Classic,3600
10+45,110.5,10,45,Classic,3601
5+10,22.0,5,10,Rapid,3602
12+6,19.6,12,6,Rapid,3603
30+30,66.5,30,30,Classic,3604
30+5,31.666666666666668,30,5,Classic,3605
12+5,16.916666666666664,12,5,Rapid,3606
15+3,17.7,15,3,Rapid,3607
15+15,43.0,15,15,Classic,3608
15+5,20.416666666666664,15,5,Rapid,3609
10+1,10.583333333333334,10,1,Rapid,3610
30+30,60.5,30,30,Classic,3611
30+30,67.0,30,30,Classic,3612
20+20,38.33333333333333,20,20,Classic,3613
10+30,68.5,10,30,Classic,3614
7+2,7.7,7,2,Blitz,3615
7+2,9.333333333333334,7,2,Blitz,3616
20+8,26.133333333333333,20,8,Rapid,3617
20+10,20.166666666666668,20,10,Classic,3618
20+10,30.0,20,10,Classic,3619
20+10,23.83333333333333,20,10,Classic,3620
9+3,14.5,9,3,Rapid,3621
15+15,51.75,15,15,Classic,3622
15+15,46.75,15,15,Classic,3623
15+15,44.25,15,15,Classic,3624
15+15,47.0,15,15,Classic,3625
15+15,48.25,15,15,Classic,3626
7+2,7.533333333333333,7,2,Blitz,3627
5+12,9.4,5,12,Rapid,3628
7+10,28.666666666666664,7,10,Rapid,3629
1+25,28.5,1,25,Rapid,3630
9+2,11.7,9,2,Rapid,3631
15+2,16.633333333333333,15,2,Rapid,3632
15+15,49.5,15,15,Classic,3633
25+15,47.75,25,15,Classic,3634
12+15,35.0,12,15,Rapid,3635
15+2,16.566666666666666,15,2,Rapid,3636
1+30,36.5,1,30,Classic,3637
15+5,28.0,15,5,Rapid,3638
17+3,20.55,17,3,Rapid,3639
17+3,21.05,17,3,Rapid,3640
15+5,24.08333333333333,15,5,Rapid,3641
5+8,18.73333333333333,5,8,Rapid,3642
1+19,17.78333333333333,1,19,Rapid,3643
6+6,9.0,6,6,Rapid,3644
15+6,21.2,15,6,Rapid,3645
7+5,16.833333333333332,7,5,Rapid,3646
30+30,35.0,30,30,Classic,3647
10+10,24.5,10,10,Rapid,3648
10+10,41.5,10,10,Rapid,3649
15+10,32.33333333333333,15,10,Rapid,3650
7+2,8.666666666666666,7,2,Blitz,3651
7+2,9.766666666666666,7,2,Blitz,3652
7+2,9.033333333333331,7,2,Blitz,3653
7+2,9.1,7,2,Blitz,3654
7+2,10.266666666666666,7,2,Blitz,3655
7+2,10.566666666666666,7,2,Blitz,3656
7+2,9.866666666666667,7,2,Blitz,3657
7+2,8.033333333333333,7,2,Blitz,3658
7+2,11.433333333333334,7,2,Blitz,3659
7+2,9.4,7,2,Blitz,3660
7+2,9.933333333333334,7,2,Blitz,3661
7+2,9.966666666666669,7,2,Blitz,3662
7+2,7.8,7,2,Blitz,3663
7+2,7.466666666666667,7,2,Blitz,3664
7+2,11.4,7,2,Blitz,3665
7+2,9.733333333333334,7,2,Blitz,3666
15+6,24.700000000000003,15,6,Rapid,3667
8+5,18.666666666666664,8,5,Rapid,3668
5+30,21.0,5,30,Classic,3669
15+5,23.75,15,5,Rapid,3670
30+10,34.5,30,10,Classic,3671
8+10,31.166666666666664,8,10,Rapid,3672
7+11,20.566666666666663,7,11,Rapid,3673
10+6,13.8,10,6,Rapid,3674
8+2,10.033333333333331,8,2,Rapid,3675
8+2,10.866666666666667,8,2,Rapid,3676
10+5,17.416666666666664,10,5,Rapid,3677
15+7,22.35,15,7,Rapid,3678
10+2,10.433333333333334,10,2,Rapid,3679
10+25,32.91666666666667,10,25,Classic,3680
10+20,10.333333333333334,10,20,Classic,3681
15+2,21.266666666666666,15,2,Rapid,3682
1+18,7.6,1,18,Rapid,3683
1+18,10.6,1,18,Rapid,3684
1+18,5.8,1,18,Rapid,3685
8+8,8.4,8,8,Rapid,3686
8+8,11.333333333333334,8,8,Rapid,3687
2+40,35.33333333333333,2,40,Classic,3688
2+40,16.666666666666664,2,40,Classic,3689
30+10,39.83333333333333,30,10,Classic,3690
12+3,16.55,12,3,Rapid,3691
12+3,14.65,12,3,Rapid,3692
12+3,15.4,12,3,Rapid,3693
8+4,12.533333333333331,8,4,Rapid,3694
8+4,10.2,8,4,Rapid,3695
10+10,25.83333333333333,10,10,Rapid,3696
15+60,34.0,15,60,Classic,3697
20+90,182.0,20,90,Classic,3698
10+30,34.0,10,30,Classic,3699
3+10,22.33333333333333,3,10,Rapid,3700
7+3,9.15,7,3,Rapid,3701
0+12,11.2,0,12,Rapid,3702
7+8,11.4,7,8,Rapid,3703
15+15,35.75,15,15,Classic,3704
15+15,42.75,15,15,Classic,3705
10+5,18.58333333333333,10,5,Rapid,3706
5+6,14.6,5,6,Rapid,3707
10+1,10.65,10,1,Rapid,3708
5+60,25.0,5,60,Classic,3709
7+8,16.733333333333334,7,8,Rapid,3710
8+11,17.35,8,11,Rapid,3711
20+15,27.75,20,15,Classic,3712
20+3,25.45,20,3,Rapid,3713
7+2,11.5,7,2,Blitz,3714
7+2,11.666666666666668,7,2,Blitz,3715
12+8,14.133333333333333,12,8,Rapid,3716
10+3,13.35,10,3,Rapid,3717
10+5,21.666666666666664,10,5,Rapid,3718
10+10,12.333333333333332,10,10,Rapid,3719
10+8,16.0,10,8,Rapid,3720
8+7,9.75,8,7,Rapid,3721
5+20,27.33333333333333,5,20,Rapid,3722
20+5,24.416666666666664,20,5,Rapid,3723
5+9,14.0,5,9,Rapid,3724
20+15,47.5,20,15,Classic,3725
20+15,58.0,20,15,Classic,3726
20+15,41.25,20,15,Classic,3727
20+15,32.0,20,15,Classic,3728
20+15,49.5,20,15,Classic,3729
20+15,30.5,20,15,Classic,3730
10+5,18.166666666666664,10,5,Rapid,3731
20+15,63.5,20,15,Classic,3732
20+15,36.0,20,15,Classic,3733
20+15,43.0,20,15,Classic,3734
20+15,43.75,20,15,Classic,3735
20+15,45.5,20,15,Classic,3736
20+15,37.5,20,15,Classic,3737
20+15,34.5,20,15,Classic,3738
20+15,35.0,20,15,Classic,3739
20+15,36.5,20,15,Classic,3740
20+15,33.75,20,15,Classic,3741
20+15,35.25,20,15,Classic,3742
20+15,51.0,20,15,Classic,3743
20+15,53.5,20,15,Classic,3744
5+10,18.666666666666664,5,10,Rapid,3745
8+2,10.0,8,2,Rapid,3746
8+3,15.1,8,3,Rapid,3747
11+8,24.866666666666667,11,8,Rapid,3748
20+15,31.5,20,15,Classic,3749
4+20,27.0,4,20,Rapid,3750
6+4,10.333333333333332,6,4,Rapid,3751
6+4,10.066666666666666,6,4,Rapid,3752
8+5,24.666666666666664,8,5,Rapid,3753
11+8,20.333333333333336,11,8,Rapid,3754
0+15,14.75,0,15,Rapid,3755
5+25,54.583333333333336,5,25,Classic,3756
12+5,15.666666666666666,12,5,Rapid,3757
5+8,8.333333333333334,5,8,Rapid,3758
12+5,19.25,12,5,Rapid,3759
12+5,18.08333333333333,12,5,Rapid,3760
35+1,36.0,35,1,Classic,3761
10+1,10.3,10,1,Rapid,3762
10+15,14.0,10,15,Rapid,3763
8+2,8.366666666666667,8,2,Rapid,3764
10+1,10.233333333333333,10,1,Rapid,3765
10+3,10.8,10,3,Rapid,3766
30+8,30.266666666666666,30,8,Classic,3767
5+7,16.55,5,7,Rapid,3768
5+7,8.616666666666667,5,7,Rapid,3769
5+7,13.866666666666667,5,7,Rapid,3770
5+7,7.45,5,7,Rapid,3771
5+7,10.833333333333332,5,7,Rapid,3772
7+5,10.5,7,5,Rapid,3773
7+7,8.75,7,7,Rapid,3774
15+6,23.4,15,6,Rapid,3775
20+5,27.666666666666664,20,5,Rapid,3776
25+5,31.0,25,5,Classic,3777
4+7,8.55,4,7,Rapid,3778
15+30,27.5,15,30,Classic,3779
25+5,26.58333333333333,25,5,Classic,3780
25+5,27.916666666666668,25,5,Classic,3781
20+5,23.58333333333333,20,5,Rapid,3782
15+15,45.25,15,15,Classic,3783
7+2,7.9,7,2,Blitz,3784
6+6,13.4,6,6,Rapid,3785
10+4,13.666666666666666,10,4,Rapid,3786
6+6,9.1,6,6,Rapid,3787
2+9,4.699999999999999,2,9,Rapid,3788
5+10,10.833333333333332,5,10,Rapid,3789
5+8,29.0,5,8,Rapid,3790
4+6,13.0,4,6,Rapid,3791
16+8,20.933333333333337,16,8,Rapid,3792
30+30,81.5,30,30,Classic,3793
30+30,84.5,30,30,Classic,3794
45+45,114.0,45,45,Classic,3795
20+20,45.33333333333333,20,20,Classic,3796
60+30,71.0,60,30,Classic,3797
30+30,61.0,30,30,Classic,3798
20+20,43.33333333333333,20,20,Classic,3799
20+20,39.33333333333333,20,20,Classic,3800
45+45,116.25,45,45,Classic,3801
7+30,28.0,7,30,Classic,3802
7+30,58.0,7,30,Classic,3803
60+30,108.5,60,30,Classic,3804
1+15,16.75,1,15,Rapid,3805
15+5,20.25,15,5,Rapid,3806
15+5,23.25,15,5,Rapid,3807
8+15,24.0,8,15,Rapid,3808
40+8,47.2,40,8,Classic,3809
10+2,11.466666666666669,10,2,Rapid,3810
10+2,12.733333333333334,10,2,Rapid,3811
10+2,10.533333333333331,10,2,Rapid,3812
8+8,25.866666666666667,8,8,Rapid,3813
3+10,14.333333333333332,3,10,Rapid,3814
5+15,20.75,5,15,Rapid,3815
12+3,14.6,12,3,Rapid,3816
30+5,33.0,30,5,Classic,3817
15+3,18.9,15,3,Rapid,3818
30+30,57.0,30,30,Classic,3819
25+8,33.4,25,8,Classic,3820
20+10,25.33333333333333,20,10,Classic,3821
20+10,28.666666666666664,20,10,Classic,3822
10+10,23.83333333333333,10,10,Rapid,3823
15+7,22.116666666666667,15,7,Rapid,3824
5+30,44.0,5,30,Classic,3825
5+30,43.5,5,30,Classic,3826
8+1,8.683333333333334,8,1,Blitz,3827
8+1,8.5,8,1,Blitz,3828
8+1,8.916666666666666,8,1,Blitz,3829
8+1,8.55,8,1,Blitz,3830
8+8,12.933333333333334,8,8,Rapid,3831
8+3,10.05,8,3,Rapid,3832
12+3,13.6,12,3,Rapid,3833
6+5,8.416666666666666,6,5,Rapid,3834
7+5,8.416666666666666,7,5,Rapid,3835
5+10,19.0,5,10,Rapid,3836
5+7,11.65,5,7,Rapid,3837
12+5,15.416666666666666,12,5,Rapid,3838
25+1,25.25,25,1,Rapid,3839
10+15,29.0,10,15,Rapid,3840
15+6,21.1,15,6,Rapid,3841
7+3,15.05,7,3,Rapid,3842
30+15,39.75,30,15,Classic,3843
30+15,43.0,30,15,Classic,3844
5+10,5.833333333333333,5,10,Rapid,3845
25+12,28.6,25,12,Classic,3846
20+7,23.96666666666667,20,7,Rapid,3847
3+8,13.933333333333334,3,8,Rapid,3848
5+6,11.2,5,6,Rapid,3849
10+3,12.95,10,3,Rapid,3850
10+3,10.95,10,3,Rapid,3851
6+20,67.0,6,20,Rapid,3852
8+2,11.866666666666667,8,2,Rapid,3853
7+9,24.1,7,9,Rapid,3854
12+3,16.8,12,3,Rapid,3855
15+15,47.75,15,15,Classic,3856
10+3,15.25,10,3,Rapid,3857
7+15,25.0,7,15,Rapid,3858
7+3,14.1,7,3,Rapid,3859
12+3,16.4,12,3,Rapid,3860
12+3,17.35,12,3,Rapid,3861
10+10,26.166666666666664,10,10,Rapid,3862
8+6,14.6,8,6,Rapid,3863
5+5,10.666666666666666,5,5,Rapid,3864
8+6,15.0,8,6,Rapid,3865
15+10,34.666666666666664,15,10,Rapid,3866
1+20,16.0,1,20,Rapid,3867
10+5,11.333333333333334,10,5,Rapid,3868
12+3,14.4,12,3,Rapid,3869
10+6,23.200000000000003,10,6,Rapid,3870
8+10,20.83333333333333,8,10,Rapid,3871
8+5,12.833333333333332,8,5,Rapid,3872
10+3,16.75,10,3,Rapid,3873
15+45,48.0,15,45,Classic,3874
10+6,12.8,10,6,Rapid,3875
60+7,65.95,60,7,Classic,3876
10+3,14.5,10,3,Rapid,3877
30+6,35.9,30,6,Classic,3878
12+10,28.83333333333333,12,10,Rapid,3879
5+5,15.416666666666666,5,5,Rapid,3880
10+1,11.933333333333334,10,1,Rapid,3881
7+6,9.3,7,6,Rapid,3882
7+8,23.133333333333333,7,8,Rapid,3883
9+1,9.75,9,1,Rapid,3884
8+5,16.25,8,5,Rapid,3885
5+5,15.25,5,5,Rapid,3886
15+1,15.15,15,1,Rapid,3887
15+1,16.266666666666666,15,1,Rapid,3888
9+8,17.133333333333333,9,8,Rapid,3889
25+15,39.0,25,15,Classic,3890
25+15,29.0,25,15,Classic,3891
25+15,46.75,25,15,Classic,3892
25+15,51.75,25,15,Classic,3893
25+15,38.75,25,15,Classic,3894
45+2,47.96666666666667,45,2,Classic,3895
25+15,51.0,25,15,Classic,3896
15+15,36.75,15,15,Classic,3897
15+15,55.0,15,15,Classic,3898
15+15,53.5,15,15,Classic,3899
12+12,24.200000000000003,12,12,Rapid,3900
12+12,23.0,12,12,Rapid,3901
15+15,47.5,15,15,Classic,3902
20+5,24.83333333333333,20,5,Rapid,3903
25+8,43.0,25,8,Classic,3904
20+5,29.416666666666664,20,5,Rapid,3905
13+13,28.383333333333333,13,13,Rapid,3906
15+5,23.58333333333333,15,5,Rapid,3907
10+8,25.46666666666667,10,8,Rapid,3908
10+8,28.933333333333337,10,8,Rapid,3909
10+7,14.083333333333332,10,7,Rapid,3910
9+20,29.666666666666664,9,20,Rapid,3911
180+180,333.0,180,180,Classic,3912
15+8,20.33333333333333,15,8,Rapid,3913
30+5,36.0,30,5,Classic,3914
7+3,8.95,7,3,Rapid,3915
12+1,12.616666666666667,12,1,Rapid,3916
20+5,29.83333333333333,20,5,Rapid,3917
20+5,28.5,20,5,Rapid,3918
45+10,52.5,45,10,Classic,3919
30+20,51.66666666666666,30,20,Classic,3920
15+1,15.766666666666666,15,1,Rapid,3921
